Domain,Receive Time,Serial #,Type,Threat/Content Type,Config Version,Generate Time,Virtual System,Event ID,Stage,Authentication Method,Tunnel Type,Source User,Source Region,Machine Name,Public IP,Public IPv6,Private IP,Private IPv6,Host ID,Serial Number,Client Version,Client OS,Client OS Version,Repeat Count,Reason,Error,Description,Status,Location,Login Duration,Connect Method,Error Code,Portal,Sequence Number,Action Flags,High Res Timestamp,Selection Type,Response Time,Priority,Attempted Gateways,Gateway,DG Hierarchy Level 1,DG Hierarchy Level 2,DG Hierarchy Level 3,DG Hierarchy Level 4,Virtual System Name,Device Name,Virtual System ID,cluster_name
1,2024/08/16 12:19:03,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 12:19:03,vsys1,gateway-tunnel-notify,tunnel,,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,"lifetime will expire",success,,0,,0,test,7401806033582031080,0x0,2024-08-16T12:19:04.432-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 11:48:31,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 11:48:31,vsys1,gateway-hip-check,host-info,,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,any,,1,,,"HIP report is not needed",success,,0,,0,test,7401806033582031079,0x0,2024-08-16T11:48:32.415-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 11:48:31,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 11:48:31,vsys1,gateway-tunnel-latency,tunnel,,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,172.16.65.2,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,any,,1,,,"Pre-tunnel latency: 1ms, Post-tunnel latency: 1ms",success,,0,,0,test,7401806033582031078,0x0,2024-08-16T11:48:32.415-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 10:48:47,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 10:48:47,vsys1,gateway-hip-check,host-info,,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,any,,1,,,"HIP report is not needed",success,,0,,0,test,7401806033582031077,0x0,2024-08-16T10:48:47.548-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 10:48:47,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 10:48:47,vsys1,gateway-tunnel-latency,tunnel,,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,172.16.65.2,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,any,,1,,,"Pre-tunnel latency: 1ms, Post-tunnel latency: 1ms",success,,0,,0,test,7401806033582031076,0x0,2024-08-16T10:48:47.548-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 10:48:47,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 10:48:47,vsys1,gateway-connected,connected,local-database,IPSec,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,test,7401806033582031075,0x0,2024-08-16T10:48:47.547-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 10:48:47,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 10:48:47,vsys1,gateway-setup-ipsec,tunnel,,IPSec,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,test,7401806033582031074,0x0,2024-08-16T10:48:47.547-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 10:48:42,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 10:48:42,vsys1,gateway-getconfig,configuration,,IPSec,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,"Config name: Gateway_config, Client region: 172.16.0.0-172.31.255.255.",success,,0,,0,test,7401806033582031073,0x0,2024-08-16T10:48:43.031-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 10:48:42,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 10:48:42,vsys1,gateway-register,login,,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,test,7401806033582031072,0x0,2024-08-16T10:48:42.909-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 10:48:42,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 10:48:42,vsys1,gateway-auth,login,local-database,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,user-logon,0,test,7401806033582031071,0x0,2024-08-16T10:48:42.902-07:00,auto,,,,External_GP,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 10:48:42,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 10:48:42,vsys1,gateway-prelogin,before-login,,,,172.16.0.0-172.31.255.255,,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,,6.2.4,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,test,7401806033582031070,0x0,2024-08-16T10:48:42.827-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 10:48:42,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 10:48:42,vsys1,portal-getconfig,configuration,local-database,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,"Config name: Portal_config, Machine Certificate CN : ",success,,0,user-logon,0,gptest,7401806033582031069,0x0,2024-08-16T10:48:42.569-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 10:48:42,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 10:48:42,vsys1,portal-auth,login,local-database,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,user-logon,0,gptest,7401806033582031068,0x0,2024-08-16T10:48:42.568-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 10:48:41,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 10:48:41,vsys1,portal-prelogin,before-login,,,,172.16.0.0-172.31.255.255,,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,,6.2.4,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,gptest,7401806033582031067,0x0,2024-08-16T10:48:41.524-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 10:48:40,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 10:48:40,vsys1,portal-prelogin,before-login,,,,172.16.0.0-172.31.255.255,,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,,6.2.4,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,gptest,7401806033582031066,0x0,2024-08-16T10:48:40.798-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 10:47:49,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 10:47:49,vsys1,gateway-logout,logout,,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,"client logout",success,,5697,,0,test,7401806033582031065,0x0,2024-08-16T10:47:49.491-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 10:47:49,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 10:47:49,vsys1,gateway-config-release,configuration,,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,test,7401806033582031064,0x0,2024-08-16T10:47:49.491-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 10:47:48,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 10:47:48,vsys1,gateway-agent-msg,agent-msg,,,user1,172.16.0.0-172.31.255.255,,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,,,6.2.4,any,,1,,,"Time: Fri Aug 16 04:42:29 2024, Message: Agent Disable, Comment: disable allowed.. Override(s)=1.",success,,0,,0,test,7401806033582031063,0x0,2024-08-16T10:47:49.109-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 10:43:28,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 10:43:28,vsys1,gateway-tunnel-notify,tunnel,,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,"lifetime will expire",success,,0,,0,test,7401806033582031062,0x0,2024-08-16T10:43:28.936-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 10:12:56,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 10:12:56,vsys1,gateway-hip-check,host-info,,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,any,,1,,,"HIP report is not needed",success,,0,,0,test,7401806033582031061,0x0,2024-08-16T10:12:56.085-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 10:12:56,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 10:12:56,vsys1,gateway-tunnel-latency,tunnel,,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,172.16.65.2,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,any,,1,,,"Pre-tunnel latency: 14ms, Post-tunnel latency: 1ms",success,,0,,0,test,7401806033582031060,0x0,2024-08-16T10:12:56.085-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 09:12:55,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 09:12:55,vsys1,gateway-hip-check,host-info,,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,any,,1,,,"HIP report is not needed",success,,0,,0,test,7401806033582031059,0x0,2024-08-16T09:12:56.475-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 09:12:55,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 09:12:55,vsys1,gateway-tunnel-latency,tunnel,,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,172.16.65.2,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,any,,1,,,"Pre-tunnel latency: 14ms, Post-tunnel latency: 1ms",success,,0,,0,test,7401806033582031058,0x0,2024-08-16T09:12:56.475-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 09:12:55,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 09:12:55,vsys1,gateway-connected,connected,local-database,IPSec,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,test,7401806033582031057,0x0,2024-08-16T09:12:56.473-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 09:12:55,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 09:12:55,vsys1,gateway-setup-ipsec,tunnel,,IPSec,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,test,7401806033582031056,0x0,2024-08-16T09:12:56.473-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 09:12:51,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 09:12:51,vsys1,gateway-getconfig,configuration,,IPSec,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,"Config name: Gateway_config, Client region: 172.16.0.0-172.31.255.255.",success,,0,,0,test,7401806033582031055,0x0,2024-08-16T09:12:52.668-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 09:12:51,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 09:12:51,vsys1,gateway-register,login,,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,test,7401806033582031054,0x0,2024-08-16T09:12:52.623-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 09:12:51,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 09:12:51,vsys1,gateway-auth,login,local-database,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,user-logon,0,test,7401806033582031053,0x0,2024-08-16T09:12:52.614-07:00,auto,,,,External_GP,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 09:12:45,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 09:12:45,vsys1,gateway-auth,login,local-database,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,Authentication failed: Invalid username or password,,failure,,0,user-logon,18,test,7401806033582031052,0x0,2024-08-16T09:12:45.975-07:00,auto,,,,External_GP,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 09:12:45,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 09:12:45,vsys1,gateway-prelogin,before-login,,,,172.16.0.0-172.31.255.255,,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,,6.2.4,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,test,7401806033582031051,0x0,2024-08-16T09:12:45.928-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 09:12:44,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 09:12:44,vsys1,portal-getconfig,configuration,local-database,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,"Config name: Portal_config, Machine Certificate CN : ",success,,0,user-logon,0,gptest,7401806033582031050,0x0,2024-08-16T09:12:45.689-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 09:12:44,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 09:12:44,vsys1,portal-auth,login,local-database,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,user-logon,0,gptest,7401806033582031049,0x0,2024-08-16T09:12:45.688-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 09:12:44,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 09:12:44,vsys1,portal-prelogin,before-login,,,,172.16.0.0-172.31.255.255,,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,,6.2.4,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,gptest,7401806033582031048,0x0,2024-08-16T09:12:45.636-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 09:12:40,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 09:12:40,vsys1,portal-auth,login,local-database,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,Authentication failed: Invalid username or password,,failure,,0,user-logon,18,gptest,7401806033582031047,0x0,2024-08-16T09:12:40.895-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 09:12:39,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 09:12:39,vsys1,portal-prelogin,before-login,,,,172.16.0.0-172.31.255.255,,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,,6.2.4,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,gptest,7401806033582031046,0x0,2024-08-16T09:12:39.852-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 09:12:38,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 09:12:38,vsys1,portal-prelogin,before-login,,,,172.16.0.0-172.31.255.255,,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,,6.2.4,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,gptest,7401806033582031045,0x0,2024-08-16T09:12:39.133-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 09:12:35,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 09:12:35,vsys1,gateway-logout,logout,,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,"client logout",success,,775,,0,test,7401806033582031044,0x0,2024-08-16T09:12:35.994-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 09:12:35,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 09:12:35,vsys1,gateway-config-release,configuration,,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,test,7401806033582031043,0x0,2024-08-16T09:12:35.994-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 09:12:34,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 09:12:34,vsys1,gateway-agent-msg,agent-msg,,,user1,172.16.0.0-172.31.255.255,,172.16.65.2,0.0.0.0,0.0.0.0,0.0.0.0,,,6.2.4,any,,1,,,"Time: Fri Aug 16 03:07:15 2024, Message: Agent Disable, Comment: disable allowed.. Override(s)=0.",success,,0,,0,test,7401806033582031042,0x0,2024-08-16T09:12:35.146-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 08:59:43,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 08:59:43,vsys1,gateway-hip-check,host-info,,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,any,,1,,,"HIP report is not needed",success,,0,,0,test,7401806033582031041,0x0,2024-08-16T08:59:44.469-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 08:59:43,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 08:59:43,vsys1,gateway-tunnel-latency,tunnel,,,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,172.16.65.2,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,any,,1,,,"Pre-tunnel latency: 1ms, Post-tunnel latency: 1ms",success,,0,,0,test,7401806033582031040,0x0,2024-08-16T08:59:44.469-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 08:59:43,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 08:59:43,vsys1,gateway-connected,connected,local-database,IPSec,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,test,7401806033582031039,0x0,2024-08-16T08:59:44.467-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 08:59:43,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 08:59:43,vsys1,gateway-setup-ipsec,tunnel,,IPSec,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,,success,,0,,0,test,7401806033582031038,0x0,2024-08-16T08:59:44.467-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
1,2024/08/16 08:59:40,007251000358572,GLOBALPROTECT,0,2816,2024/08/16 08:59:40,vsys1,gateway-getconfig,configuration,,IPSec,user1,172.16.0.0-172.31.255.255,7B01F1AE-642D-4,172.16.65.2,0.0.0.0,10.0.0.1,0.0.0.0,f36fc180-3dd6-4e06-92b3-7586daf99166,VMware-42 0c 6c 5b 20 07 a2 06-e9 af 13 4a 3f dd 6c 24,6.2.4,Windows,"Microsoft Windows 10 Enterprise , 64-bit",1,,,"Config name: test, Client region: 172.16.0.0-172.31.255.255.",success,,0,,0,test,7401806033582031037,0x0,2024-08-16T08:59:40.784-07:00,,,,,,0,0,0,0,,Lab48-65-PA-VM,1,
